bin,freq_hz,role,gain_run1,gain_run2,gain_run3,min_snr_db,min_phase_coherence,max_amplitude_cv,gain_std_db
222,10406.25,data,0.4440889096006656,0.39824043401187226,0.35407007396652024,39.38767412687666,0.9858529000668866,0.05111942202548308,0.8034676835843738
223,10453.125,data,0.7783781468942321,0.40348689443476093,0.397647947861812,41.511496517665734,0.9930351183629721,0.057409414775859646,2.720745412706897
224,10500.0,data,0.7054066513064094,0.4717956091572612,0.5421178222213145,47.40161150757601,0.9876649718322136,0.06494265579618483,1.4488454480090065
225,10546.875,data,0.5663340153505569,0.4261235556901638,0.3695098053926788,44.11969328960619,0.9847155558510389,0.08584970672170211,1.5417837112014128
226,10593.75,data,0.7512042777938599,0.8547801489613557,0.8188630800230174,46.42003318960616,0.9890485010229056,0.037120743627042985,0.46652926272102935
227,10640.625,data,0.6252935529335399,0.787320035517076,0.7255973893301624,47.008790125082186,0.9894802649506772,0.028536588115744842,0.8285262318779031
228,10687.5,pilot,0.5761299437734039,0.5260770255763897,0.47344207124633914,39.95917246687576,0.9899007426370947,0.03163527861412361,0.6967282656472841
229,10734.375,data,0.5482537935214895,0.7143752860802527,0.6234733600976898,48.700263026340224,0.9892035135238022,0.018285658947998357,0.938646928080314
230,10781.25,data,0.5281459678162239,0.6473207272306831,0.6944218151979578,45.934751181867085,0.9824293856935804,0.01911422354748241,1.0081641211621204
231,10828.125,data,0.4707383969645107,0.3338526235883483,0.22565501095660845,37.69068790225391,0.9848635071287041,0.043655585911944336,2.6092145402569757
