index,time_sec,sample_bits
532,0.011083333333333334,1111100011110011
533,0.011104166666666667,1111100000001010
534,0.011125,0000000001000100
535,0.011145833333333334,1111101101000001
536,0.011166666666666667,0000010111010111
537,0.0111875,0000110100000010
538,0.011208333333333334,1111001111101100
539,0.011229166666666667,1111100001000101
540,0.01125,0001000001110101
541,0.011270833333333334,1110011100001000
542,0.011291666666666667,1111011100100000
543,0.0113125,1100110010110010
544,0.011333333333333334,0011000111001111
545,0.011354166666666667,0010101010010111
546,0.011375,1100101000011000
547,0.011395833333333332,0001110001101110
548,0.011416666666666667,0011110011110100
549,0.0114375,1111101111010011
550,0.011458333333333333,1111100010010100
551,0.011479166666666667,0100011100111101
552,0.0115,0000010010010101
553,0.011520833333333333,1110011001001111
554,0.011541666666666667,0001110010111010
555,0.0115625,0001110001100111
556,0.011583333333333333,1110100100011101
557,0.011604166666666667,1110010111010010
558,0.011625,0000101111111110
559,0.011645833333333333,0010110000000111
560,0.011666666666666667,1111110011000111
561,0.0116875,0000000001110100
562,0.011708333333333333,0001010010110000
563,0.011729166666666667,0001011011110101
564,0.01175,0000101011010010
565,0.011770833333333333,0000111001100110
566,0.011791666666666667,0000001000010111
567,0.0118125,1111101110000111
568,0.011833333333333333,0000110101010101
569,0.011854166666666667,1111011100010000
570,0.011875,1111111011110101
571,0.011895833333333333,0001010011001101
572,0.011916666666666667,1111010010011000
573,0.0119375,1110011110011001
574,0.011958333333333333,0010010101000110
575,0.011979166666666667,0000110011111100
576,0.012,0000011010101100
577,0.012020833333333333,0000010100100101
578,0.012041666666666668,0000101011001000
579,0.0120625,0000001001001011
580,0.012083333333333333,1111001010110001
581,0.012104166666666666,0000011000110100
582,0.012125,0000100000111011
583,0.012145833333333333,1111101000011111
584,0.012166666666666666,1111010001100101
585,0.0121875,1111101110010100
586,0.012208333333333333,0000101111011011
587,0.012229166666666666,1111010101111111
588,0.01225,1111011000001101
589,0.012270833333333333,0001100100110000
590,0.012291666666666666,0000100111010000
591,0.0123125,1111000011101011
592,0.012333333333333333,1111110000000010
593,0.012354166666666666,0001000001111000
594,0.012375,1110100000101101
595,0.012395833333333333,1111010110100100
596,0.012416666666666666,0001001001011100
597,0.0124375,1111011101011101
598,0.012458333333333333,1111011011110110
599,0.012479166666666666,0010001000001011
600,0.0125,0000100100000111
601,0.012520833333333333,1111110101110111
602,0.012541666666666666,1111100000110111
603,0.0125625,0000011001110100
604,0.012583333333333334,0000010100110010
605,0.012604166666666666,1111101011100001
606,0.012625,1111010010101110
607,0.012645833333333334,0000010101101011
608,0.012666666666666666,0000010110110100
609,0.0126875,1111000000101011
610,0.012708333333333334,0000001001110101
611,0.012729166666666666,0000100000100100
612,0.01275,0000011000010111
613,0.012770833333333334,0000101100100010
614,0.012791666666666666,0000010000101111
615,0.0128125,0000010110111101
616,0.012833333333333334,0000001000110000
617,0.012854166666666667,0000001101110001
618,0.012875,1111001111100011
619,0.012895833333333334,0000001001111000
620,0.012916666666666667,0001001001101111
621,0.0129375,1111010011100011
622,0.012958333333333334,0000000101000110
623,0.012979166666666667,0010010111011111
624,0.013,0000101101010100
625,0.013020833333333334,1111110110100100
626,0.013041666666666667,0001101001011101
627,0.0130625,0010001001101101
628,0.013083333333333334,1111100110100100
629,0.013104166666666667,0000011010010111
630,0.013125,0000111010100110
631,0.013145833333333334,1111110000011111
632,0.013166666666666667,1111011011100011
633,0.0131875,0000101101100000
634,0.013208333333333334,0001000101001010
635,0.013229166666666667,1111110001110110
636,0.01325,0000011001101010
637,0.013270833333333334,0001100000100000
638,0.013291666666666667,0000010100011010
639,0.0133125,0000011100110000
640,0.013333333333333334,0000111101100100
641,0.013354166666666667,1111011011110110
642,0.013375,1111110010111010
643,0.013395833333333333,0000110000010110
644,0.013416666666666667,1110111110100110
645,0.0134375,1111001100010011
646,0.013458333333333333,0000011100001001
647,0.013479166666666667,0000010100000110
648,0.0135,1111100100111110
649,0.013520833333333333,0000000100100100
650,0.013541666666666667,1111010010100100
651,0.0135625,0000001011000101
652,0.013583333333333333,1111110001001000
653,0.013604166666666667,0000001100100100
654,0.013625,1111110001001000
655,0.013645833333333333,1111110110010011
656,0.013666666666666667,1111101000011010
657,0.0136875,1111101101100000
658,0.013708333333333333,0000000011010101
659,0.013729166666666667,0001000000100010
660,0.01375,0000110100011110
661,0.013770833333333333,1111010100001110
662,0.013791666666666667,0000110001001001
663,0.0138125,0001101000111001
664,0.013833333333333333,1110110011111000
665,0.013854166666666667,1111000101100110
666,0.013875,0001000111110100
667,0.013895833333333333,1111000001011010
668,0.013916666666666667,1111110100100100
669,0.0139375,0000010001001001
670,0.013958333333333333,1110111000001010
671,0.013979166666666668,0000101110000000
672,0.014,1111000111010111
673,0.014020833333333333,0000001110101010
674,0.014041666666666666,0000111111010101
675,0.0140625,1111001000100010
676,0.014083333333333333,1111111011101100
677,0.014104166666666666,0000001000101110
678,0.014125,0000001100001110
679,0.014145833333333333,1111101101011011
680,0.014166666666666666,0000000011110001
681,0.0141875,1111110011110011
682,0.014208333333333333,1111110000010111
683,0.014229166666666666,0000000110111111
684,0.01425,1111100111100111
685,0.014270833333333333,0000110101100011
686,0.014291666666666666,0000100011101010
687,0.0143125,1111001100100110
688,0.014333333333333333,0000001010010100
689,0.014354166666666666,0000001000110011
690,0.014375,1110000001000011
691,0.014395833333333333,1111101010001101
692,0.014416666666666666,0000101000001000
693,0.0144375,1111001001000100
694,0.014458333333333333,1110101010010001
695,0.014479166666666666,0001000110000100
696,0.0145,0000001110010011
697,0.014520833333333334,1111001001110110
698,0.014541666666666666,0000111110101000
699,0.0145625,0000100110010001
700,0.014583333333333334,1111011100100000
701,0.014604166666666666,0000100000100001
702,0.014625,1111110100111101
703,0.014645833333333334,1111011100001111
704,0.014666666666666666,1110110011000101
705,0.0146875,1111111101010101
706,0.014708333333333334,1111101111110011
707,0.014729166666666666,1111011000100101
708,0.01475,0000000011011101
709,0.014770833333333334,0001100101011100
710,0.014791666666666667,0000100001101111
711,0.0148125,1111010110011110
712,0.014833333333333334,0001001110100010
713,0.014854166666666667,0000000000101110
714,0.014875,1110110111111011
715,0.014895833333333334,1111110101100111
716,0.014916666666666667,1111101111000101
717,0.0149375,1111001001111101
718,0.014958333333333334,1111000011010000
719,0.014979166666666667,1111101001010110
720,0.015,0000101001111110
721,0.015020833333333334,1111011011110110
722,0.015041666666666667,1111010100100000
723,0.0150625,0001011101010010
724,0.015083333333333334,0001011010110101
725,0.015104166666666667,1110101100011010
726,0.015125,0000000001010111
727,0.015145833333333334,0001001110000000
728,0.015166666666666667,1111111001111111
729,0.0151875,0001010111011010
730,0.015208333333333334,0000110110100010
731,0.015229166666666667,1110111111011111
732,0.01525,1111100011110101
733,0.015270833333333334,0000001010110000
734,0.015291666666666667,1111011011001100
735,0.0153125,1111111100000010
736,0.015333333333333332,1110111110111100
737,0.015354166666666667,1111101110000001
738,0.015375,0000001100010110
739,0.015395833333333333,0000010110110001
740,0.015416666666666667,0000101001011011
741,0.0154375,1111010001011110
742,0.015458333333333333,0000011111000011
743,0.015479166666666667,0000111110001011
744,0.0155,1111011001100101
745,0.015520833333333333,1111100101110011
746,0.015541666666666667,1111100111000001
747,0.0155625,0000011110110111
748,0.015583333333333333,1110111000000101
749,0.015604166666666667,0000000111011011
750,0.015625,0000010000110001
751,0.015645833333333335,1111110001010110
752,0.015666666666666666,1110111110111110
753,0.0156875,1111111101111011
754,0.015708333333333335,0000100010010100
755,0.015729166666666666,1111101100101111
756,0.01575,1111011100000001
757,0.015770833333333335,0000000110000001
758,0.015791666666666666,0000000011010010
759,0.0158125,1111110111100110
760,0.015833333333333335,1111100000010000
761,0.015854166666666666,0001100001000100
762,0.015875,0000100000111101
763,0.015895833333333335,0000000000101010
764,0.015916666666666666,0000111100001100
765,0.0159375,0000010011010100
766,0.015958333333333335,1111100010101110
767,0.015979166666666666,0000000111000101
768,0.016,0000001101101110
769,0.016020833333333335,1111000111011100
770,0.016041666666666666,0000100111011010
771,0.0160625,0000010101010100
772,0.016083333333333335,1111001100000110
773,0.016104166666666666,1111111101110100
774,0.016125,0000100001011010
775,0.016145833333333335,0000001000000001
776,0.016166666666666666,0001001110111001
777,0.0161875,0000000000010000
778,0.016208333333333335,1111101000100100
779,0.016229166666666666,0001001111100011
780,0.01625,0000000001011001
781,0.016270833333333335,1110100100011101
782,0.016291666666666666,0010001010010010
783,0.0163125,0000111011100111
784,0.01633333333333333,1110001100010100
785,0.016354166666666666,0000101001110110
786,0.016375,0001111001111000
787,0.01639583333333333,1111000111000000
788,0.016416666666666666,1111111011001101
789,0.0164375,0001100100100110
790,0.016458333333333332,1111011111011001
791,0.016479166666666666,1111000111011101
792,0.0165,0000100000001011
793,0.016520833333333332,0000110100000000
794,0.016541666666666666,1111010010110101
795,0.0165625,0000000101100101
796,0.016583333333333332,0001011111001110
797,0.016604166666666666,0000100110010000
798,0.016625,1111010111011110
799,0.016645833333333332,0011000010001111
800,0.016666666666666666,0001110110000101
801,0.0166875,1011011001111010
802,0.016708333333333332,0011110101011110
803,0.016729166666666666,0001110101101000
804,0.01675,1100100011010100
805,0.016770833333333332,1110010100101011
806,0.016791666666666667,0001110001100000
807,0.0168125,1110011011110111
808,0.016833333333333332,1101100101000000
809,0.016854166666666667,0001100001011111
810,0.016875,0000001000010011
811,0.016895833333333332,1101101101000000
812,0.016916666666666667,0000010010011010
813,0.0169375,0010001000001100
814,0.016958333333333332,0000001110111111
815,0.016979166666666667,1111000100010000
816,0.017,1111111110100110
817,0.017020833333333332,0000111110010000
818,0.017041666666666667,0000000100111010
819,0.0170625,0001000110001101
820,0.017083333333333332,1110111111011111
821,0.017104166666666667,1111110100010110
822,0.017125,1111101000001111
