bin,frequency_hz,real,imag,abs,phase
230,10781.250000,-6.61811942028e-06,-7.69735663775e-05,7.72575525469e-05,-1.65656451626
231,10828.125000,0.000117240347209,2.36407952462e-06,0.000117264179892,0.0201616529253
232,10875.000000,0.000322312740933,-0.000952487193789,0.00100554331448,-1.24450113242
233,10921.875000,0.00038733330458,-0.000199621338204,0.000435747366605,-0.475870667651
234,10968.750000,0.000154493869143,0.000237863857319,0.000283632808789,0.99476885486
235,11015.625000,7.36523710581e-05,-0.000489141094948,0.000494655114731,-1.42134417807
236,11062.500000,-0.000621870688769,0.000180207375992,0.000647454903381,2.85953567304
237,11109.375000,-4.77362627907e-05,1.50483958295e-05,5.00520229588e-05,2.83621319685
238,11156.250000,0.000445832836721,3.09081151942e-05,0.000446902931164,0.0692159441786
239,11203.125000,0.000174912761508,0.000251875101122,0.000306652149354,0.963810010467
240,11250.000000,0.000296409020097,-3.04991578684e-05,0.000297974001929,-0.102534666512
241,11296.875000,-1.7253880964e-05,-1.49575981947e-05,2.28347575435e-05,-2.42736181287
242,11343.750000,0.000190978850689,-0.000285203565845,0.000343240433779,-0.980749862998
243,11390.625000,-0.000488843180497,-7.05426113638e-05,0.000493906787902,-2.99827679471
244,11437.500000,-0.000121400605671,-8.94184211716e-05,0.000150777190258,-2.50675096324
245,11484.375000,-0.000127828613029,-0.000321315954096,0.000345809335712,-1.94942923723
246,11531.250000,6.83176315304e-05,-1.67404152495e-05,7.0338753761e-05,-0.240303113146
247,11578.125000,0.000580646164043,-0.000200001346504,0.000614125806673,-0.331718543075
248,11625.000000,-4.89180629256e-05,-0.000159941044342,0.000167254639832,-1.86761195542
249,11671.875000,-0.000103110818805,-0.00070007294639,0.00070762558689,-1.71703076971
250,11718.750000,0.000140111225736,-0.000405625036627,0.000429141964757,-1.23820700107
251,11765.625000,0.000507673496228,-4.88090000993e-05,0.000510014408878,-0.0958479068132
252,11812.500000,-0.000253740935133,0.000259668667316,0.000363059607982,2.3446491884
253,11859.375000,0.000385595150614,0.000427984278985,0.000576067846035,0.837453110205
254,11906.250000,0.00031667667049,0.000260963668808,0.00041034881512,0.689246285356
255,11953.125000,8.93971914962e-05,-0.000266609070984,0.000281197892201,-1.24726612957
256,12000.000000,-0.000255920788687,0.000359707916964,0.000441458079107,2.1891777562
257,12046.875000,0.000343181754762,0.000514432617267,0.000618396826083,0.982488730865
258,12093.750000,-0.000264242441573,-9.07681937488e-05,0.000279397446167,-2.81071707735
259,12140.625000,-0.00019968860763,0.000453056320004,0.000495111673376,1.98593883553
260,12187.500000,5.70575337469e-05,-0.000173157550042,0.000182315932638,-1.2524886814
261,12234.375000,-4.4105499069e-06,-0.000311598374709,0.000311629587927,-1.58494998017
262,12281.250000,0.000279407349346,0.000212423019186,0.000350987187727,0.650037022792
263,12328.125000,-4.73134050663e-05,4.83832915831e-05,6.76720119649e-05,2.34501498262
264,12375.000000,0.00060622212742,-8.87974147196e-05,0.000612690989516,-0.145442405992
265,12421.875000,5.40491161059e-06,9.94928057329e-05,9.96395075366e-05,1.51652502514
266,12468.750000,-0.000157370150112,-0.00034328200446,0.000377634610083,-2.00063699769
267,12515.625000,-8.62233225967e-05,0.000303247025717,0.000315266902744,1.84781905022
268,12562.500000,0.000207083380628,-0.000248883910656,0.000323769559279,-0.876817038886
269,12609.375000,-4.30207601653e-05,0.000169893456262,0.00017525573396,1.8188051506
270,12656.250000,-0.000230076990507,-0.000250369711786,0.00034003001947,-2.31398238465
271,12703.125000,0.00012126731311,0.000241240608876,0.000270005171431,1.10500541591
272,12750.000000,-0.000144461859428,-0.000255667710468,0.000293658316765,-2.08511133927
273,12796.875000,-8.71548559836e-06,8.55714063316e-05,8.60140992557e-05,1.6722967629
274,12843.750000,7.32871225421e-05,0.000187994531315,0.000201774493271,1.1990822105
275,12890.625000,1.57770167568e-05,-3.03394707813e-05,3.41964580773e-05,-1.09126427129
276,12937.500000,-0.000182712857571,4.45283740733e-05,0.000188060533923,2.90254567363
277,12984.375000,-0.000101279372764,0.000629838377411,0.000637929379325,1.73023363014
278,13031.250000,0.000365681471446,0.000299490482575,0.000472670591122,0.686215088236
279,13078.125000,-0.000519174952604,-0.000197632577234,0.000555518916865,-2.77786326173
280,13125.000000,-0.000512477958515,0.000198729017322,0.000549660695602,2.771664409
281,13171.875000,-0.000137049059718,-0.000138265023875,0.000194678354207,-2.35177787541
282,13218.750000,5.21277717287e-05,-0.000302085936868,0.000306550514335,-1.39991970336
283,13265.625000,-6.15025359014e-05,0.000166583427684,0.000177574210688,1.92447204836
284,13312.500000,0.000335696983346,0.000238653361796,0.000411883347229,0.61801661957
285,13359.375000,0.000158427072284,0.000157691965347,0.000223530519543,0.7830727558
286,13406.250000,-8.07586368801e-05,0.00060890235886,0.00061423451552,1.70265661357
287,13453.125000,-1.37564878479e-05,0.000189962412014,0.000190459861746,1.64308702787
288,13500.000000,-0.000344032975377,4.28711152315e-05,0.000346693842847,3.01761833958
289,13546.875000,-0.000134217605709,-0.000185078450336,0.00022862283014,-2.19823104513
290,13593.750000,4.70790217698e-05,0.000135326779109,0.000143282139274,1.23600123233
291,13640.625000,-3.00885501367e-05,-3.16972086251e-05,4.37039344219e-05,-2.33016429849
292,13687.500000,-0.000110580433516,-2.21116038279e-05,0.000112769478585,-2.94423607433
293,13734.375000,-2.3040207025e-05,0.000281609213605,0.000282550173114,1.65243074008
294,13781.250000,-0.00014392352726,-0.000188491621643,0.000237156220936,-2.22291569622
